"날짜","시간","측정소명","수온","pH","용존산소","총질소","총인","총유기탄소","페놀","시안"
"20250724","04:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250724","03:00","탄천","26.9","7.0","8.2","11.775","0.185","3.5","0.000","0.000"
"20250724","03:00","중랑천","26.3","6.9","8.2","5.775","0.145","2.6","0.000","0.000"
"20250724","03:00","안양천","26.8","6.9","7.5","8.140","0.125","5.1","0.000","0.000"
"20250724","03:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250724","02:00","탄천","27.1","7.0","8.2","8.100","0.165","3.4","0.000","0.000"
"20250724","02:00","중랑천","26.6","7.0","8.1","5.775","0.145","2.5","0.000","0.000"
"20250724","02:00","안양천","27.2","7.0","7.6","7.770","0.130","5.3","0.000","0.000"
"20250724","02:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250724","01:00","탄천","27.4","7.1","8.1","8.050","0.155","3.5","0.000","0.000"
"20250724","01:00","중랑천","26.9","7.0","8.1","5.600","0.145","2.6","0.000","0.000"
"20250724","01:00","안양천","27.4","7.0","7.9","7.210","0.130","5.3","0.000","0.000"
"20250724","01:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","24:00","탄천","27.6","7.1","8.2","8.025","0.145","3.8","0.000","0.000"
"20250723","24:00","중랑천","27.0","7.0","8.2","5.675","0.145","2.8","0.000","0.000"
"20250723","24:00","안양천","27.9","7.0","8.0","6.850","0.090","5.3","0.000","0.000"
"20250723","24:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","23:00","탄천","27.8","7.1","8.2","7.975","0.135","3.4","0.000","0.000"
"20250723","23:00","중랑천","27.0","7.0","8.2","5.625","0.145","2.8","0.000","0.000"
"20250723","23:00","안양천","28.1","7.0","8.2","6.510","0.140","5.3","0.000","0.000"
"20250723","23:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","22:00","탄천","28.1","7.1","8.3","7.925","0.125","3.5","0.000","0.000"
"20250723","22:00","중랑천","27.1","7.0","8.3","5.750","0.145","2.8","0.000","0.000"
"20250723","22:00","안양천","28.6","7.0","8.3","6.880","0.140","5.4","0.000","0.000"
"20250723","22:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","21:00","탄천","28.5","7.2","8.4","7.525","0.120","3.5","0.000","0.000"
"20250723","21:00","중랑천","27.4","7.0","8.2","5.675","0.145","2.8","0.000","0.000"
"20250723","21:00","안양천","28.9","7.0","8.6","6.310","0.145","5.8","0.000","0.000"
"20250723","21:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","20:00","탄천","29.0","7.2","8.4","7.650","0.115","3.5","0.000","0.000"
"20250723","20:00","중랑천","27.5","7.0","8.3","5.725","0.150","2.8","0.000","0.000"
"20250723","20:00","안양천","29.6","7.0","8.6","6.140","0.150","5.1","0.000","0.000"
"20250723","20:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","19:00","탄천","29.4","7.2","8.5","7.275","0.120","3.3","0.000","0.000"
"20250723","19:00","중랑천","27.6","7.0","8.2","5.850","0.145","3.3","0.000","0.000"
"20250723","19:00","안양천","29.7","7.0","8.7","5.340","0.145","5.5","0.000","0.000"
"20250723","19:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","18:00","탄천","29.7","7.2","8.6","7.275","0.120","3.4","0.000","0.000"
"20250723","18:00","중랑천","27.4","7.0","8.3","5.775","0.145","2.8","0.000","0.000"
"20250723","18:00","안양천","30.1","7.0","8.4","6.450","0.165","5.7","0.000","0.000"
"20250723","18:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","17:00","탄천","29.7","7.2","8.6","7.200","0.125","3.8","0.000","0.000"
"20250723","17:00","중랑천","27.2","6.9","8.3","5.800","0.145","2.9","0.000","0.000"
"20250723","17:00","안양천","29.8","7.0","8.3","6.090","0.175","5.4","0.000","0.000"
"20250723","17:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","16:00","탄천","29.5","7.2","8.7","7.200","0.135","3.3","0.000","0.000"
"20250723","16:00","중랑천","27.0","7.0","8.5","5.875","0.145","3.0","0.000","0.000"
"20250723","16:00","안양천","30.3","7.0","8.1","6.970","0.190","5.7","0.000","0.000"
"20250723","16:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","15:00","탄천","29.1","7.1","8.7","7.050","0.140","3.5","0.000","0.000"
"20250723","15:00","중랑천","26.5","6.9","8.3","5.800","0.145","2.9","0.000","0.000"
"20250723","15:00","안양천","30.5","7.0","7.8","8.810","0.195","5.8","0.000","0.000"
"20250723","15:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","14:00","탄천","28.5","7.1","8.8","7.075","0.150","3.6","0.000","0.000"
"20250723","14:00","중랑천","25.9","6.9","8.4","5.875","0.145","2.9","0.000","0.000"
"20250723","14:00","안양천","29.6","6.9","7.4","7.650","0.205","5.9","0.000","0.000"
"20250723","14:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","13:00","탄천","27.9","7.1","8.8","6.975","0.155","3.7","0.000","0.000"
"20250723","13:00","중랑천","25.4","6.9","8.4","5.750","0.150","3.0","0.000","0.000"
"20250723","13:00","안양천","29.0","6.9","6.6","8.070","0.240","6.1","0.000","0.000"
"20250723","13:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","12:00","탄천","27.1","7.1","8.8","6.900","0.150","3.3","0.000","0.000"
"20250723","12:00","중랑천","25.1","6.9","8.5","5.850","0.145","2.8","0.000","0.000"
"20250723","12:00","안양천","28.1","6.9","6.1","8.840","0.225","6.0","0.000","0.000"
"20250723","12:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","11:00","탄천","26.7","7.1","8.8","6.775","0.150","3.4","0.000","0.000"
"20250723","11:00","중랑천","24.7","6.9","8.6","5.850","0.160","2.8","0.000","0.000"
"20250723","11:00","안양천","27.4","6.9","5.4","9.030","0.240","5.9","0.000","0.000"
"20250723","11:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","10:00","탄천","26.4","7.1","8.7","6.725","0.150","3.5","0.000","0.000"
"20250723","10:00","중랑천","24.4","6.9","8.6","5.550","0.150","2.8","0.000","0.000"
"20250723","10:00","안양천","26.5","6.9","5.3","9.090","0.215","5.7","0.000","0.000"
"20250723","10:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","09:00","탄천","26.1","7.1","8.7","6.950","0.145","3.6","0.000","0.000"
"20250723","09:00","중랑천","24.3","6.9","8.6","5.575","0.160","2.8","0.000","0.000"
"20250723","09:00","안양천","26.0","6.9","5.2","8.850","0.250","6.0","0.000","0.000"
"20250723","09:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","08:00","탄천","26.0","7.1","8.5","7.025","0.150","3.4","0.000","0.000"
"20250723","08:00","중랑천","24.3","6.9","8.6","5.600","0.160","2.9","0.000","0.000"
"20250723","08:00","안양천","25.6","6.9","5.8","8.760","0.190","5.7","0.000","0.000"
"20250723","08:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","07:00","탄천","26.0","7.0","8.5","6.925","0.150","3.5","0.000","0.000"
"20250723","07:00","중랑천","24.4","6.9","8.6","5.550","0.165","2.9","0.000","0.000"
"20250723","07:00","안양천","25.7","6.9","6.5","8.600","0.180","5.1","0.000","0.000"
"20250723","07:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","06:00","탄천","26.1","7.0","8.3","7.150","0.150","3.6","0.000","0.000"
"20250723","06:00","중랑천","24.5","6.9","8.5","5.550","0.170","3.2","0.000","0.000"
"20250723","06:00","안양천","25.7","6.9","7.2","7.690","0.170","5.7","0.000","0.000"
"20250723","06:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","05:00","탄천","26.3","7.0","8.1","7.225","0.165","3.7","0.000","0.000"
"20250723","05:00","중랑천","24.7","6.9","8.5","5.525","0.165","2.9","0.000","0.000"
"20250723","05:00","안양천","26.0","6.9","7.0","8.650","0.165","5.5","0.000","0.000"
"20250723","05:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","04:00","탄천","26.3","6.9","6.7","8.150","0.265","5.5","0.000","0.000"
"20250723","04:00","중랑천","24.9","6.9","8.4","5.475","0.165","2.8","0.000","0.000"
"20250723","04:00","안양천","26.2","6.9","7.1","8.380","0.150","5.3","0.000","0.000"
"20250723","04:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","03:00","탄천","26.4","6.9","5.5","8.375","0.280","6.5","0.000","0.000"
"20250723","03:00","중랑천","25.2","6.9","8.4","5.500","0.175","2.9","0.000","0.000"
"20250723","03:00","안양천","26.5","6.9","7.2","8.570","0.140","5.4","0.000","0.000"
"20250723","03:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","02:00","탄천","26.6","6.9","5.7","8.425","0.295","6.3","0.000","0.000"
"20250723","02:00","중랑천","25.6","6.9","8.2","5.475","0.185","3.3","0.000","0.000"
"20250723","02:00","안양천","26.9","6.9","7.2","8.020","0.130","5.4","0.000","0.000"
"20250723","02:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250723","01:00","탄천","26.8","6.9","6.2","8.000","0.265","5.0","0.000","0.000"
"20250723","01:00","중랑천","25.9","6.9","8.1","5.700","0.225","3.8","0.000","0.000"
"20250723","01:00","안양천","27.2","6.9","7.5","7.660","0.135","5.7","0.000","0.000"
"20250723","01:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","24:00","탄천","27.0","6.9","6.9","7.450","0.220","5.0","0.000","0.000"
"20250722","24:00","중랑천","26.3","6.9","8.1","5.400","0.180","3.4","0.000","0.000"
"20250722","24:00","안양천","27.9","6.9","7.4","7.190","0.130","5.3","0.000","0.000"
"20250722","24:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","23:00","탄천","27.5","7.1","7.9","6.950","0.125","3.7","0.000","0.000"
"20250722","23:00","중랑천","26.6","7.0","8.1","5.275","0.175","2.9","0.000","0.000"
"20250722","23:00","안양천","28.2","7.0","7.6","6.770","0.140","5.4","0.000","0.000"
"20250722","23:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","22:00","탄천","27.9","7.1","8.4","6.775","0.120","3.5","0.000","0.000"
"20250722","22:00","중랑천","26.7","6.9","8.1","5.375","0.190","3.7","0.000","0.000"
"20250722","22:00","안양천","28.7","7.0","7.7","6.390","0.130","5.5","0.000","0.000"
"20250722","22:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","21:00","탄천","28.3","7.1","8.5","6.475","0.115","3.5","0.000","0.000"
"20250722","21:00","중랑천","26.9","7.0","8.2","5.175","0.160","3.0","0.000","0.000"
"20250722","21:00","안양천","29.3","7.0","7.8","6.390","0.140","5.7","0.000","0.000"
"20250722","21:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","20:00","탄천","28.6","7.1","8.5","6.425","0.115","3.4","0.000","0.000"
"20250722","20:00","중랑천","26.9","6.9","8.3","5.075","0.150","2.9","0.000","0.000"
"20250722","20:00","안양천","30.0","7.0","7.9","6.310","0.150","5.1","0.000","0.000"
"20250722","20:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","19:00","탄천","29.0","7.1","8.6","6.325","0.115","3.4","0.000","0.000"
"20250722","19:00","중랑천","26.8","7.0","8.3","5.100","0.150","2.8","0.000","0.000"
"20250722","19:00","안양천","30.4","7.0","8.0","5.800","0.160","5.3","0.000","0.000"
"20250722","19:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","18:00","탄천","29.3","7.1","8.7","6.150","0.125","3.3","0.000","0.000"
"20250722","18:00","중랑천","26.7","7.0","8.3","5.100","0.150","3.2","0.000","0.000"
"20250722","18:00","안양천","31.0","7.0","7.8","6.270","0.170","6.0","0.000","0.000"
"20250722","18:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","17:00","탄천","29.4","7.1","8.7","6.200","0.135","3.4","0.000","0.000"
"20250722","17:00","중랑천","26.6","7.0","8.4","5.150","0.160","2.9","0.000","0.000"
"20250722","17:00","안양천","30.9","7.0","7.8","5.890","0.160","5.8","0.000","0.000"
"20250722","17:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","16:00","탄천","29.2","7.1","8.7","6.250","0.145","3.5","0.000","0.000"
"20250722","16:00","중랑천","26.2","6.9","8.4","5.225","0.160","3.0","0.000","0.000"
"20250722","16:00","안양천","31.1","7.0","7.5","6.470","0.180","5.7","0.000","0.000"
"20250722","16:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","15:00","탄천","28.7","7.1","8.8","6.275","0.150","3.3","0.000","0.000"
"20250722","15:00","중랑천","25.9","7.0","8.7","5.650","0.160","2.9","0.000","0.000"
"20250722","15:00","안양천","30.7","7.0","7.4","6.620","0.185","5.5","0.000","0.000"
"20250722","15:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","14:00","탄천","28.0","7.1","8.8","6.325","0.155","3.5","0.000","0.000"
"20250722","14:00","중랑천","24.8","6.9","9.5","5.500","0.160","2.9","0.000","0.000"
"20250722","14:00","안양천","30.1","7.0","7.3","6.980","0.195","5.9","0.000","0.000"
"20250722","14:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","13:00","탄천","27.2","7.1","8.9","6.375","0.165","4.0","0.000","0.000"
"20250722","13:00","중랑천","24.2","6.9","9.3","5.350","0.165","3.4","0.000","0.000"
"20250722","13:00","안양천","29.3","7.0","7.1","7.320","0.230","5.4","0.000","0.000"
"20250722","13:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","12:00","탄천","26.9","7.1","8.9","6.250","0.175","3.5","0.000","0.000"
"20250722","12:00","중랑천","23.8","6.9","9.3","5.350","0.165","3.4","0.000","0.000"
"20250722","12:00","안양천","28.2","6.9","6.7","7.420","0.205","5.5","0.000","0.000"
"20250722","12:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","11:00","탄천","26.5","7.1","8.9","6.175","0.165","3.2","0.000","0.000"
"20250722","11:00","중랑천","23.8","6.9","9.3","5.250","0.160","3.3","0.000","0.000"
"20250722","11:00","안양천","27.2","6.8","5.9","7.860","0.185","6.1","0.000","0.000"
"20250722","11:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","10:00","탄천","26.1","7.1","8.9","6.100","0.165","3.3","0.000","0.000"
"20250722","10:00","중랑천","23.6","6.8","9.2","5.300","0.170","3.2","0.000","0.000"
"20250722","10:00","안양천","26.1","6.7","5.5","8.190","0.205","5.8","0.000","0.000"
"20250722","10:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","09:00","탄천","25.7","7.1","8.9","6.175","0.180","3.4","0.000","0.000"
"20250722","09:00","중랑천","23.4","6.9","9.2","5.200","0.175","3.8","0.000","0.000"
"20250722","09:00","안양천","25.6","6.7","4.5","8.650","0.205","5.7","0.000","0.000"
"20250722","09:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250722","08:00","탄천","25.5","7.0","8.7","6.175","0.190","3.4","0.000","0.000"
"20250722","08:00","중랑천","23.4","6.8","9.2","5.250","0.175","3.6","0.000","0.000"
